"automated_textmining","BEND_MAP_ID","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.102","548","0.141","0.212","0.0","24.0","0.0","0","0.932","interacts with","FRZB (interacts with) SFRP4","0","9606.ENSP00000295113","9606.ENSP00000410715","0.061","false","interacts with","FRZB (interacts with) SFRP4"
"0.204","550","0.0","0.204","0.0","27.571428571428562","0.0","0","0.635","interacts with","FRZB (interacts with) FZD6","0","9606.ENSP00000295113","9606.ENSP00000351605","0.0","false","interacts with","FRZB (interacts with) FZD6"
"0.189","552","0.0","0.189","0.0","24.0","0.0","0","0.677","interacts with","FRZB (interacts with) FZD9","0","9606.ENSP00000295113","9606.ENSP00000345785","0.0","false","interacts with","FRZB (interacts with) FZD9"
"0.138","554","0.084","0.186","0.0","42.279761904761905","0.052","0","0.0","interacts with","FRZB (interacts with) GPC3","0","9606.ENSP00000295113","9606.ENSP00000377836","0.0","false","interacts with","FRZB (interacts with) GPC3"
"0.142","556","0.043","0.178","0.0","28.500000000000007","0.08","0","0.0","interacts with","FRZB (interacts with) LRP5L","0","9606.ENSP00000295113","9606.ENSP00000482378","0.0","false","interacts with","FRZB (interacts with) LRP5L"
"0.784","558","0.0","0.793","0.0","24.0","0.08","0","0.0","interacts with","FRZB (interacts with) LRP5","0","9606.ENSP00000295113","9606.ENSP00000294304","0.0","false","interacts with","FRZB (interacts with) LRP5"
"0.352","560","0.0","0.441","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT9B","0","9606.ENSP00000295113","9606.ENSP00000290015","0.0","false","interacts with","FRZB (interacts with) WNT9B"
"0.188","562","0.056","0.201","0.0","30.25","0.0","0","0.721","interacts with","FRZB (interacts with) FZD1","0","9606.ENSP00000295113","9606.ENSP00000287934","0.0","false","interacts with","FRZB (interacts with) FZD1"
"0.893","564","0.072","0.898","0.0","24.0","0.053","0","0.0","interacts with","FRZB (interacts with) WIF1","0","9606.ENSP00000295113","9606.ENSP00000286574","0.0","false","interacts with","FRZB (interacts with) WIF1"
"0.167","566","0.08","0.201","0.0","24.0","0.0","0","0.727","interacts with","FRZB (interacts with) FZD7","0","9606.ENSP00000295113","9606.ENSP00000286201","0.0","false","interacts with","FRZB (interacts with) FZD7"
"0.544","568","0.0","0.607","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT7A","0","9606.ENSP00000295113","9606.ENSP00000285018","0.0","false","interacts with","FRZB (interacts with) WNT7A"
"0.4","570","0.087","0.429","0.0","24.0","0.0","0","0.66","interacts with","FRZB (interacts with) SFRP2","0","9606.ENSP00000295113","9606.ENSP00000274063","0.0","false","interacts with","FRZB (interacts with) SFRP2"
"0.544","572","0.0","0.607","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT9A","0","9606.ENSP00000295113","9606.ENSP00000272164","0.0","false","interacts with","FRZB (interacts with) WNT9A"
"0.327","574","0.042","0.341","0.0","24.0","0.06","0","0.0","interacts with","FRZB (interacts with) NKD1","0","9606.ENSP00000295113","9606.ENSP00000268459","0.0","false","interacts with","FRZB (interacts with) NKD1"
"0.389","576","0.08","0.414","0.0","25.5625","0.0","0","0.66","interacts with","FRZB (interacts with) SFRP5","0","9606.ENSP00000295113","9606.ENSP00000266066","0.0","false","interacts with","FRZB (interacts with) SFRP5"
"0.574","578","0.062","0.641","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT2","0","9606.ENSP00000295113","9606.ENSP00000265441","0.0","false","interacts with","FRZB (interacts with) WNT2"
"0.539","580","0.0","0.558","0.0","24.0","0.08","0","0.0","interacts with","FRZB (interacts with) LRP6","0","9606.ENSP00000295113","9606.ENSP00000261349","0.0","false","interacts with","FRZB (interacts with) LRP6"
"0.453","582","0.0","0.529","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT10A","0","9606.ENSP00000295113","9606.ENSP00000258411","0.0","false","interacts with","FRZB (interacts with) WNT10A"
"0.173","584","0.0","0.173","0.0","28.99999999999999","0.0","0","0.653","interacts with","FRZB (interacts with) FZD3","0","9606.ENSP00000295113","9606.ENSP00000240093","0.0","false","interacts with","FRZB (interacts with) FZD3"
"0.636","586","0.042","0.686","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT6","0","9606.ENSP00000295113","9606.ENSP00000233948","0.0","false","interacts with","FRZB (interacts with) WNT6"
"0.151","588","0.042","0.152","0.0","30.25","0.0","0","0.672","interacts with","FRZB (interacts with) FZD10","0","9606.ENSP00000295113","9606.ENSP00000229030","0.0","false","interacts with","FRZB (interacts with) FZD10"
"0.522","590","0.0","0.588","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT3","0","9606.ENSP00000295113","9606.ENSP00000225512","0.0","false","interacts with","FRZB (interacts with) WNT3"
"0.545","592","0.0","0.607","0.0","24.0","0.173","0","0.0","interacts with","FRZB (interacts with) WNT16","0","9606.ENSP00000295113","9606.ENSP00000222462","0.0","false","interacts with","FRZB (interacts with) WNT16"
"0.416","594","0.123","0.466","0.0","24.0","0.0","0","0.644","interacts with","FRZB (interacts with) SFRP1","0","9606.ENSP00000295113","9606.ENSP00000220772","0.0","false","interacts with","FRZB (interacts with) SFRP1"
"0.466","596","0.057","0.726","0.5","23.0","0.0","0","0.788","interacts with","WNT10B (interacts with) WNT8A","0","9606.ENSP00000301061","9606.ENSP00000426653","0.0","false","interacts with","WNT10B (interacts with) WNT8A"
"0.425","598","0.059","0.706","0.5","23.0","0.0","0","0.89","interacts with","WNT10B (interacts with) WNT7B","0","9606.ENSP00000301061","9606.ENSP00000341032","0.0","false","interacts with","WNT10B (interacts with) WNT7B"
"0.192","602","0.059","0.587","0.5","23.0","0.0","0","0.801","interacts with","WNT10B (interacts with) WNT8B","0","9606.ENSP00000301061","9606.ENSP00000340677","0.0","false","interacts with","WNT10B (interacts with) WNT8B"
"0.164","604","0.057","0.571","0.5","26.111111111111104","0.0","0","0.854","interacts with","WNT10B (interacts with) WNT5B","0","9606.ENSP00000301061","9606.ENSP00000380379","0.0","false","interacts with","WNT10B (interacts with) WNT5B"
"0.137","606","0.057","0.558","0.5","23.0","0.0","0","0.853","interacts with","WNT10B (interacts with) WNT11","0","9606.ENSP00000301061","9606.ENSP00000325526","0.0","false","interacts with","WNT10B (interacts with) WNT11"
"0.16","608","0.042","0.562","0.5","25.00000000000001","0.0","0","0.849","interacts with","WNT10B (interacts with) WNT9B","0","9606.ENSP00000301061","9606.ENSP00000290015","0.0","false","interacts with","WNT10B (interacts with) WNT9B"
"0.436","610","0.063","0.712","0.5","23.0","0.0","0","0.891","interacts with","WNT10B (interacts with) WNT7A","0","9606.ENSP00000301061","9606.ENSP00000285018","0.0","false","interacts with","WNT10B (interacts with) WNT7A"
"0.179","612","0.0","0.572","0.5","25.00000000000001","0.0","0","0.823","interacts with","WNT10B (interacts with) WNT9A","0","9606.ENSP00000301061","9606.ENSP00000272164","0.0","false","interacts with","WNT10B (interacts with) WNT9A"
"0.445","614","0.058","0.716","0.5","23.0","0.0","0","0.862","interacts with","WNT10B (interacts with) WNT2","0","9606.ENSP00000301061","9606.ENSP00000265441","0.0","false","interacts with","WNT10B (interacts with) WNT2"
"0.191","616","0.133","0.619","0.5","23.0","0.0","0","0.882","interacts with","WNT10B (interacts with) WNT6","0","9606.ENSP00000301061","9606.ENSP00000233948","0.0","false","interacts with","WNT10B (interacts with) WNT6"
"0.465","618","0.057","0.731","0.5","23.0","0.0","0","0.878","interacts with","WNT10B (interacts with) WNT3","0","9606.ENSP00000301061","9606.ENSP00000225512","0.062","false","interacts with","WNT10B (interacts with) WNT3"
"0.151","620","0.057","0.564","0.5","27.666666666666675","0.0","0","0.833","interacts with","WNT10B (interacts with) WNT16","0","9606.ENSP00000301061","9606.ENSP00000222462","0.0","false","interacts with","WNT10B (interacts with) WNT16"
"0.413","622","0.0","0.815","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT8A","0","9606.ENSP00000410715","9606.ENSP00000426653","0.0","false","interacts with","SFRP4 (interacts with) WNT8A"
"0.662","624","0.0","0.893","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT5B","0","9606.ENSP00000410715","9606.ENSP00000380379","0.0","false","interacts with","SFRP4 (interacts with) WNT5B"
"0.262","628","0.048","0.368","0.0","23.470588235294116","0.172","0","0.0","interacts with","SFRP4 (interacts with) VANGL2","0","9606.ENSP00000410715","9606.ENSP00000357040","0.0","false","interacts with","SFRP4 (interacts with) VANGL2"
"0.267","630","0.043","0.268","0.0","24.94444444444445","0.0","0","0.0","interacts with","SFRP4 (interacts with) WLS","0","9606.ENSP00000410715","9606.ENSP00000346829","0.0","false","interacts with","SFRP4 (interacts with) WLS"
"0.505","632","0.0","0.844","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT7B","0","9606.ENSP00000410715","9606.ENSP00000341032","0.0","false","interacts with","SFRP4 (interacts with) WNT7B"
"0.375","634","0.0","0.803","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT8B","0","9606.ENSP00000410715","9606.ENSP00000340677","0.0","false","interacts with","SFRP4 (interacts with) WNT8B"
"0.468","636","0.049","0.834","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT11","0","9606.ENSP00000410715","9606.ENSP00000325526","0.0","false","interacts with","SFRP4 (interacts with) WNT11"
"0.497","638","0.0","0.841","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT10B","0","9606.ENSP00000410715","9606.ENSP00000301061","0.0","false","interacts with","SFRP4 (interacts with) WNT10B"
"0.313","640","0.0","0.784","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT9B","0","9606.ENSP00000410715","9606.ENSP00000290015","0.0","false","interacts with","SFRP4 (interacts with) WNT9B"
"0.671","642","0.049","0.678","0.0","22.0","0.053","0","0.0","interacts with","SFRP4 (interacts with) WIF1","0","9606.ENSP00000410715","9606.ENSP00000286574","0.0","false","interacts with","SFRP4 (interacts with) WIF1"
"0.674","644","0.0","0.897","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT7A","0","9606.ENSP00000410715","9606.ENSP00000285018","0.0","false","interacts with","SFRP4 (interacts with) WNT7A"
"0.412","646","0.0","0.815","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT9A","0","9606.ENSP00000410715","9606.ENSP00000272164","0.0","false","interacts with","SFRP4 (interacts with) WNT9A"
"0.397","648","0.067","0.413","0.0","45.5625","0.0","0","0.624","interacts with","SFRP4 (interacts with) SFRP5","0","9606.ENSP00000410715","9606.ENSP00000266066","0.0","false","interacts with","SFRP4 (interacts with) SFRP5"
"0.646","650","0.147","0.9","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT2","0","9606.ENSP00000410715","9606.ENSP00000265441","0.0","false","interacts with","SFRP4 (interacts with) WNT2"
"0.42","652","0.0","0.817","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT10A","0","9606.ENSP00000410715","9606.ENSP00000258411","0.0","false","interacts with","SFRP4 (interacts with) WNT10A"
"0.607","654","0.0","0.876","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT6","0","9606.ENSP00000410715","9606.ENSP00000233948","0.0","false","interacts with","SFRP4 (interacts with) WNT6"
"0.66","656","0.0","0.893","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT3","0","9606.ENSP00000410715","9606.ENSP00000225512","0.0","false","interacts with","SFRP4 (interacts with) WNT3"
"0.603","658","0.0","0.875","0.65","22.0","0.173","0","0.0","interacts with","SFRP4 (interacts with) WNT16","0","9606.ENSP00000410715","9606.ENSP00000222462","0.0","false","interacts with","SFRP4 (interacts with) WNT16"
"0.694","660","0.0","0.91","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT7B","0","9606.ENSP00000274063","9606.ENSP00000341032","0.0","false","interacts with","SFRP2 (interacts with) WNT7B"
"0.564","662","0.096","0.88","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT11","0","9606.ENSP00000274063","9606.ENSP00000325526","0.0","false","interacts with","SFRP2 (interacts with) WNT11"
"0.552","666","0.0","0.869","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT7A","0","9606.ENSP00000274063","9606.ENSP00000285018","0.0","false","interacts with","SFRP2 (interacts with) WNT7A"
"0.498","668","0.0","0.853","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT5B","0","9606.ENSP00000274063","9606.ENSP00000380379","0.0","false","interacts with","SFRP2 (interacts with) WNT5B"
"0.497","670","0.0","0.841","0.65","21.0","0.173","0","0.0","interacts with","SFRP2 (interacts with) WNT10B","0","9606.ENSP00000274063","9606.ENSP00000301061","0.0","false","interacts with","SFRP2 (interacts with) WNT10B"
"0.446","672","0.0","0.838","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT8B","0","9606.ENSP00000274063","9606.ENSP00000340677","0.0","false","interacts with","SFRP2 (interacts with) WNT8B"
"0.356","674","0.0","0.812","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT8A","0","9606.ENSP00000274063","9606.ENSP00000426653","0.0","false","interacts with","SFRP2 (interacts with) WNT8A"
"0.363","676","0.0","0.799","0.65","21.0","0.173","0","0.0","interacts with","SFRP2 (interacts with) WNT9B","0","9606.ENSP00000274063","9606.ENSP00000290015","0.0","false","interacts with","SFRP2 (interacts with) WNT9B"
"0.736","678","0.077","0.753","0.0","21.0","0.067","0","0.0","interacts with","SFRP2 (interacts with) WIF1","0","9606.ENSP00000274063","9606.ENSP00000286574","0.0","false","interacts with","SFRP2 (interacts with) WIF1"
"0.427","680","0.425","0.656","0.0","25.500000000000007","0.0","0","0.632","interacts with","SFRP2 (interacts with) SFRP4","0","9606.ENSP00000274063","9606.ENSP00000410715","0.0","false","interacts with","SFRP2 (interacts with) SFRP4"
"0.377","682","0.115","0.504","0.0","22.470588235294116","0.172","0","0.0","interacts with","SFRP2 (interacts with) VANGL2","0","9606.ENSP00000274063","9606.ENSP00000357040","0.0","false","interacts with","SFRP2 (interacts with) VANGL2"
"0.287","684","0.044","0.289","0.0","23.944444444444446","0.0","0","0.0","interacts with","SFRP2 (interacts with) WLS","0","9606.ENSP00000274063","9606.ENSP00000346829","0.0","false","interacts with","SFRP2 (interacts with) WLS"
"0.525","686","0.0","0.85","0.65","21.0","0.173","0","0.0","interacts with","SFRP2 (interacts with) WNT9A","0","9606.ENSP00000274063","9606.ENSP00000272164","0.0","false","interacts with","SFRP2 (interacts with) WNT9A"
"0.155","688","0.0","0.359","0.0","38.0625","0.272","0","0.898","interacts with","SFRP2 (interacts with) SFRP5","0","9606.ENSP00000274063","9606.ENSP00000266066","0.0","false","interacts with","SFRP2 (interacts with) SFRP5"
"0.664","690","0.057","0.903","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT2","0","9606.ENSP00000274063","9606.ENSP00000265441","0.0","false","interacts with","SFRP2 (interacts with) WNT2"
"0.452","692","0.0","0.827","0.65","21.0","0.173","0","0.0","interacts with","SFRP2 (interacts with) WNT10A","0","9606.ENSP00000274063","9606.ENSP00000258411","0.0","false","interacts with","SFRP2 (interacts with) WNT10A"
"0.519","694","0.0","0.859","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT6","0","9606.ENSP00000274063","9606.ENSP00000233948","0.0","false","interacts with","SFRP2 (interacts with) WNT6"
"0.475","696","0.0","0.847","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT3","0","9606.ENSP00000274063","9606.ENSP00000225512","0.0","false","interacts with","SFRP2 (interacts with) WNT3"
"0.43","698","0.0","0.834","0.65","21.0","0.234","0","0.0","interacts with","SFRP2 (interacts with) WNT16","0","9606.ENSP00000274063","9606.ENSP00000222462","0.0","false","interacts with","SFRP2 (interacts with) WNT16"
"0.527","718","0.058","0.969","0.9","19.0","0.405","0","0.0","interacts with","WIF1 (interacts with) WNT11","0","9606.ENSP00000286574","9606.ENSP00000325526","0.0","false","interacts with","WIF1 (interacts with) WNT11"
"0.516","720","0.0","0.949","0.9","19.0","0.0","0","0.0","interacts with","WIF1 (interacts with) WNT10B","0","9606.ENSP00000286574","9606.ENSP00000301061","0.0","false","interacts with","WIF1 (interacts with) WNT10B"
"0.494","724","0.0","0.947","0.9","19.0","0.0","0","0.0","interacts with","WIF1 (interacts with) WNT7B","0","9606.ENSP00000286574","9606.ENSP00000341032","0.0","false","interacts with","WIF1 (interacts with) WNT7B"
"0.447","726","0.0","0.942","0.9","19.0","0.0","0","0.0","interacts with","WIF1 (interacts with) WNT5B","0","9606.ENSP00000286574","9606.ENSP00000380379","0.0","false","interacts with","WIF1 (interacts with) WNT5B"
"0.357","728","0.0","0.933","0.9","19.0","0.0","0","0.0","interacts with","WIF1 (interacts with) WNT9B","0","9606.ENSP00000286574","9606.ENSP00000290015","0.0","false","interacts with","WIF1 (interacts with) WNT9B"
